51.0,76.75,58.0,8.25,2.0,0.0,0.25,0.0,4.5,21.75,26.25,27.75,22.75,31.25,32.75,26.5,34.75,54.25,58.75,60.0
112.75,141.0,137.5,107.0,21.5,12.0,9.5,23.25,46.25,41.75,36.5,46.0,47.75,44.0,40.5,41.5,34.0,46.5,48.75,4.5
9.75,95.0,99.0,74.75,54.0,45.25,35.25,36.5,47.0,60.25,63.5,63.0,58.75,56.25,59.0,62.75,67.75,68.5,64.0,64.25
0.0,104.5,101.0,89.5,102.5,133.75,158.5,142.75,90.5,56.0,59.75,64.75,70.25,52.75,43.25,58.0,82.25,82.75,87.5,73.25
0.0,19.5,19.0,18.25,24.25,35.25,20.0,12.75,8.5,37.75,44.5,44.25,45.75,50.0,64.25,70.25,67.0,63.0,58.25,57.0
34.75,130.0,153.5,127.75,57.75,29.25,17.0,32.25,61.5,76.0,79.25,72.0,65.25,58.25,56.0,59.0,59.0,56.5,53.75,51.0
0.0,0.0,0.0,0.0,0.0,12.75,27.0,46.75,57.0,66.5,76.25,75.75,67.25,67.5,64.25,68.0,63.5,56.25,31.0,0.0
25.75,52.75,53.0,47.0,50.25,51.75,37.0,37.25,51.5,49.0,53.0,56.75,59.0,65.0,60.25,55.25,53.5,51.5,46.25,43.5
0.0,0.25,11.5,19.5,21.5,30.5,41.5,44.0,45.75,48.25,54.0,59.25,55.25,51.25,47.0,44.0,42.5,41.25,39.25,39.0
76.25,169.5,108.75,27.5,2.0,0.0,0.0,0.0,0.0,22.0,33.5,35.0,38.0,43.0,48.0,48.25,51.0,49.5,47.5,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,24.0,28.0,39.25,60.25,59.5,67.5,56.75,52.25,51.25,48.5,48.0,48.25
0.0,8.25,8.75,33.0,44.25,40.25,34.75,28.25,45.0,75.25,106.75,97.25,73.0,60.75,62.25,57.25,55.25,51.25,50.5,19.75
0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,52.0,67.75,54.25,46.25,40.0,33.5,23.75,54.75,53.5,50.0,48.25
0.0,103.25,120.25,94.5,69.0,63.0,71.75,89.25,90.0,78.0,72.0,60.25,51.0,54.0,65.25,70.25,70.25,65.5,58.0,56.75
0.0,0.0,0.0,11.0,37.5,38.75,30.75,40.5,43.25,44.25,42.5,43.0,48.25,48.25,32.5,0.0,0.0,0.0,0.0,0.0
0.0,28.5,53.0,59.25,60.25,74.5,83.25,78.0,80.0,68.0,62.5,65.75,71.25,72.25,69.75,65.0,50.75,48.25,48.25,34.75
0.0,26.25,52.75,100.75,123.5,111.5,54.25,46.0,75.0,95.0,106.75,111.0,95.5,72.75,58.25,58.5,75.75,65.75,64.75,0.0
0.0,0.0,0.0,0.0,0.0,7.0,23.75,22.0,0.0,0.0,15.75,39.0,44.5,50.75,55.0,57.25,56.5,55.75,52.5,50.75
0.0,99.5,120.75,140.25,132.0,92.25,69.5,75.75,58.75,59.0,65.25,76.25,61.25,58.5,55.5,55.75,54.75,49.25,45.0,45.25
0.0,32.0,13.5,35.75,52.75,42.75,34.0,25.0,38.5,50.0,51.75,53.0,54.0,57.25,61.75,66.25,77.25,85.75,89.75,61.5
11.25,45.25,24.0,17.5,22.5,43.75,58.5,54.75,52.5,41.5,37.0,44.75,59.5,69.5,61.25,57.0,60.25,65.25,64.5,62.25
0.0,24.75,26.25,32.25,37.5,42.0,39.75,36.75,30.5,28.0,31.75,41.0,46.5,50.0,50.75,50.0,51.25,51.0,49.25,46.75
0.0,17.75,29.0,19.5,24.5,21.75,24.5,45.5,67.75,67.25,49.0,38.25,40.0,39.75,38.0,45.5,50.25,59.75,73.0,68.5
1.5,50.0,43.25,42.5,47.5,50.5,35.25,32.75,32.0,48.5,64.25,53.0,43.0,34.5,42.75,53.25,54.75,49.0,48.75,48.75
19.75,45.5,53.5,64.5,58.5,40.0,42.75,55.25,71.25,89.0,82.5,80.5,88.25,78.25,64.75,61.0,57.0,54.75,51.75,52.75
11.25,94.0,108.5,144.0,150.0,91.0,71.5,66.0,77.5,104.5,110.5,90.25,76.75,65.5,65.0,80.5,100.0,88.0,76.0,63.25
36.25,57.75,63.5,65.0,78.25,88.0,77.5,75.25,74.0,60.25,51.75,55.5,60.0,60.0,66.25,58.25,49.5,47.75,47.25,47.25
0.0,0.0,0.0,0.0,32.25,52.75,61.0,68.0,73.75,75.25,77.75,76.0,65.0,57.5,54.25,55.5,52.5,47.0,47.75,49.25
0.0,42.25,45.25,47.75,43.5,41.25,46.75,60.0,65.0,56.25,43.0,32.0,27.25,16.0,6.0,29.25,54.5,61.25,63.0,44.5
0.0,0.0,21.75,27.75,29.25,37.25,21.75,19.0,22.25,46.25,59.0,70.25,60.75,53.5,45.75,44.25,51.75,52.75,53.5,51.5
6.25,33.5,41.75,58.75,52.0,40.5,38.5,43.0,59.25,71.75,80.0,91.75,90.75,75.5,64.25,59.75,49.75,48.5,47.5,16.25
0.0,0.0,28.75,39.25,44.25,60.75,78.5,81.0,74.0,59.0,61.5,70.5,84.5,95.75,95.25,94.25,96.5,79.5,63.5,16.75
0.0,0.0,0.0,12.75,26.5,37.5,46.5,46.5,30.75,35.25,39.75,39.5,46.0,46.0,47.25,50.0,48.0,47.0,47.25,47.5
0.0,53.75,0.25,0.0,0.0,0.0,0.0,12.5,40.25,35.25,37.25,34.75,38.0,40.75,46.5,49.0,49.75,47.0,44.5,43.0
