0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0689655,0.509554,0.834951,0.580153,0.62963,0.714286,0.731844,0.638554,0.722078,0.933333,0.922018,0.925764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165854,0.238095,0.231884,0.335664,0.530259,0.532258,0.575682,0.634845,0.572193,0.514423,0.548463,0.04329
0.0,0.0,0.0,0.0,0.0,0.0,0.269939,0.377778,0.459016,0.521472,0.634409,0.798144,0.910714,0.896703,0.898734,0.912863,0.911647,0.879346,0.904051,0.936605
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676819,0.19,0.358974,0.501567,0.580822,0.688742,0.785714,0.851948,0.918322,0.758879,0.778598,0.701299,0.826511
1.0,0.0,0.0,0.0,0.435484,0.382979,0.08,0.0,0.0,0.741667,0.742049,0.858025,0.917847,0.929504,0.876068,0.856566,0.890269,0.900433,0.900943,0.906921
0.0,0.0,0.0,0.0,0.0,0.124031,0.340426,0.373494,0.320819,0.404199,0.568849,0.675862,0.81448,0.808314,0.87703,0.92517,0.924829,0.921241,0.903061,0.951157
1.0,0.0,0.0,0.0,0.0,0.486957,0.842593,0.842105,0.886747,0.813278,0.750484,0.810606,0.903226,0.865546,0.87033,0.842553,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,0.56338,0.643478,0.771429,0.735751,0.779412,0.90303,0.886598,0.884615,0.918552,0.938689,0.942478,0.970443,0.950904,0.985836,0.972973,0.967552,0.977346,0.967949
0.0,0.0,0.0,0.225806,0.3125,0.0,0.0,0.0,0.0,0.810256,0.847059,0.866667,0.888235,0.855643,0.911765,0.926108,0.959427,0.956962,0.957895,0.894895
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.524272,0.807453,0.853448,0.855385,0.815965,0.915966,0.876228,0.861472,0.916865,0.951899,0.939891,0.902857,0.890805
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.140221,0.194969,0.237037,0.4,0.542056,0.687927,0.886836,0.902655,0.907527,0.932331,0.948718,0.965138,0.958333,0.956332,0.935484
1.0,1.0,1.0,0.686567,0.507463,0.612245,0.669388,0.707317,0.837563,0.876238,0.84788,0.815166,0.842795,0.778555,0.70255,0.0,1.0,1.0,1.0,1.0
1.0,0.0,0.123894,0.237918,0.320557,0.330532,0.418052,0.521327,0.614719,0.835118,0.900634,0.917466,0.908451,0.914186,0.915619,0.916996,0.927059,0.916865,0.94898,0.844985
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169154,0.0456026,0.236659,0.335283,0.458333,0.640569,0.86907,0.890625,0.869396,0.842105,0.909449,0.909457,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.138462,0.507042,0.0,0.0,0.56383,0.826748,0.885572,0.886463,0.933333,0.945607,0.961538,0.986667,0.962617,0.931298
1.0,0.0,0.0,0.0,0.0444444,0.0930233,0.177049,0.196429,0.315412,0.482315,0.55,0.673913,0.838863,0.884161,0.909091,0.916468,0.878173,0.902507,0.906344,0.889571
1.0,0.0,0.0,0.0,0.0990991,0.272727,0.320988,0.60274,0.572727,0.692557,0.780627,0.845361,0.893617,0.876356,0.896266,0.892,0.812854,0.759494,0.731449,0.839623
0.0,0.0,0.0,0.0,0.0,0.0,0.120482,0.182573,0.299595,0.556522,0.784,0.770186,0.803783,0.81893,0.891304,0.915718,0.93913,0.867679,0.835214,0.808612
1.0,0.0,0.0,0.0,0.0,0.0,0.172414,0.32,0.493827,0.651685,0.774775,0.853242,0.871345,0.884319,0.897959,0.956962,0.964824,0.879781,0.883853,0.903226
1.0,0.0,0.0,0.0,0.0,0.326923,0.406504,0.345455,0.337423,0.412979,0.609929,0.866667,0.779874,0.757062,0.78125,0.875,0.903981,0.921053,0.832,0.85595
0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.318471,0.525714,0.505495,0.628272,0.784615,0.873016,0.77095,0.826531,0.946636,0.95962,0.963918,0.940217,0.930233
0.0,0.0,0.0,0.0,0.120482,0.251366,0.466368,0.491468,0.567839,0.617476,0.77677,0.830769,0.848485,0.913907,0.93945,0.934911,0.940426,0.935561,0.965347,0.926209
0.0,0.0,0.0,0.0,0.0,0.0,0.10596,0.166667,0.253521,0.293878,0.435398,0.635161,0.803002,0.860511,0.850394,0.78534,0.75,0.773196,0.807843,0.882609
0.0,0.0,0.0830189,0.149466,0.195965,0.231156,0.359788,0.475949,0.632794,0.875556,0.9,0.866808,0.880325,0.88,0.886275,0.932127,0.962217,0.956989,0.92437,0.902299
1.0,1.0,1.0,1.0,0.208333,0.256198,0.394737,0.583333,0.708861,0.769531,0.863799,0.888087,0.947977,0.93361,0.938053,0.958716,0.980861,0.975477,0.945055,0.906166
1.0,0.0,0.0,0.0,0.139037,0.225806,0.3,0.344828,0.514286,0.726761,0.776596,0.723164,0.605556,0.402516,0.169611,0.596939,0.91939,0.944681,0.92569,0.890625
1.0,1.0,0.0,0.0,0.171875,0.0235294,0.421053,0.796875,0.83871,0.701754,0.68144,0.755839,0.886463,0.882883,0.854415,0.849383,0.961722,0.94321,0.924623,0.896
0.0,0.0,0.0,0.0,0.134529,0.38,0.631111,0.74386,0.819753,0.856582,0.878472,0.817308,0.786667,0.863469,0.925,0.923747,0.917476,0.948454,0.963351,0.509804
1.0,1.0,0.0,0.0,0.0,0.0,0.0617284,0.132565,0.26393,0.472492,0.659401,0.753304,0.787234,0.801872,0.797508,0.752688,0.778816,0.839416,0.898488,0.471831
1.0,1.0,1.0,0.0,0.188034,0.255814,0.346667,0.47541,0.754717,0.88172,0.842105,0.830688,0.886199,0.870813,0.906024,0.913876,0.931298,0.951899,0.950276,0.935933
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.296296,0.553846,0.645455,0.910394,0.89759,0.832461,0.866337,0.953545,0.965686,0.971576,0.951841,0.932927
1.0,0.0,0.0,0.0,0.0794224,0.164474,0.134185,0.280992,0.364078,0.419006,0.583162,0.723926,0.891667,0.938053,0.94382,0.972516,0.934498,0.940048,0.91906,0.900552
0.0,0.0,0.0,0.0,0.0,0.0,0.146667,0.17094,0.293706,0.445652,0.614925,0.739946,0.844444,0.912718,0.962264,0.915,0.953545,0.952854,0.950392,0.865922
1.0,0.0,0.0,0.0,0.132231,0.0,0.0,0.0,0.743902,0.649057,0.525597,0.621538,0.68435,0.866972,0.89083,0.906542,0.941799,0.961652,0.945455,0.958466
1.0,1.0,0.0,0.146667,0.283333,0.323741,0.418079,0.409449,0.507772,0.864353,0.928571,0.837696,0.856436,0.9,0.9,0.875576,0.903371,0.899767,0.939467,0.879795
1.0,0.0,0.0,0.0,0.100503,0.100228,0.243478,0.388158,0.50641,0.631579,0.755906,0.828508,0.858736,0.894825,0.889968,0.854369,0.832487,0.932821,0.96139,0.89083
1.0,1.0,1.0,0.0,0.826087,0.666667,0.585714,0.601504,0.653295,0.753117,0.830467,0.7981,0.794457,0.87631,0.924303,0.934156,0.955603,0.964126,0.94686,0.965686
0.0,0.0,0.0,0.0,0.0,0.183673,0.198473,0.266667,0.314917,0.455497,0.729223,0.852713,0.842105,0.585635,0.650919,0.898551,0.894942,0.934866,0.968944,0.952174
0.0,0.0,0.0,0.0,0.0,0.0,0.262857,0.296875,0.365714,0.512605,0.719836,0.89336,0.898039,0.910891,0.937901,0.968889,0.955,0.967568,0.929231,0.934985
